# GeoNames cities15000 (https://www.geonames.org), CC BY 4.0. Generated by Tools/make_places.py
Sikka		22.4322	69.8416	Gujarat	India	28814		Asia/Kolkata
Yakuplu		40.9889	28.6758	Istanbul	Turkey	28811		Europe/Istanbul
Guanzhuang		28.5078	109.0114	Chongqing	China	28805	官庄,官庄镇	Asia/Shanghai
Panipat Taraf Rajputan		29.3609	76.9426	Haryana	India	28803		Asia/Kolkata
Gbapleu		6.4798	-7.1653	Montagnes	Ivory Coast	28802		Africa/Abidjan
Valente		-11.4122	-39.4619	Bahia	Brazil	28800		America/Bahia
Sirdaryo		40.8436	68.6617	Sirdaryo Region	Uzbekistan	28800	シルダリヤ,錫爾達利亞,锡尔达利亚	Asia/Tashkent
Vaihingen an der Enz		48.9356	8.9604	Baden-Wurttemberg	Germany	28798	恩茨河畔法伊欣根	Europe/Berlin
La Salud		22.8737	-82.4199	Mayabeque	Cuba	28796		America/Havana
Kondotty		11.1423	75.9657	Kerala	India	28794		Asia/Kolkata
Minaçu	Minacu	-13.5331	-48.2200	Goiás	Brazil	28793		America/Sao_Paulo
West Kelowna		49.8625	-119.5833	British Columbia	Canada	28793	ウェストケロウナ,ウエストケロウナ,西基隆拿	America/Vancouver
Schererville		41.4789	-87.4548	Indiana	United States	28791		America/Chicago
Burton		42.9995	-83.6163	Michigan	United States	28788		America/Detroit
Matsubushi		35.9190	139.8113	Saitama	Japan	28787	松伏,松伏町	Asia/Tokyo
Yoshioka		38.4414	140.8764	Miyagi	Japan	28786	吉岡	Asia/Tokyo
Esztergom		47.7928	18.7415	Komárom-Esztergom	Hungary	28785	エステルゴム,埃斯泰尔戈姆,에스테르곰	Europe/Budapest
Heshan		35.5234	119.5101	Shandong	China	28784		Asia/Shanghai
Peliyagoda		6.9685	79.8836	Western Province	Sri Lanka	28784		Asia/Colombo
Turnu Măgurele	Turnu Magurele	43.7469	24.8685	Teleorman County	Romania	28783	トゥルヌ・マグレレ,圖爾努默古雷萊,투르누머구렐레	Europe/Bucharest
Rusera		25.7536	86.0260	Bihar	India	28781		Asia/Kolkata
Desāīganj	Desaiganj	20.6235	79.9645	Maharashtra	India	28781		Asia/Kolkata
Ridgecrest		35.6225	-117.6709	California	United States	28780	リッジクレスト,里奇克莱斯特,里奇克萊斯特,리지크레스트	America/Los_Angeles
Inozemtsevo		44.0926	43.0911	Stavropol Kray	Russia	28779		Europe/Moscow
Windsor		41.8526	-72.6437	Connecticut	United States	28778	ウィンザー,溫莎,윈저	America/New_York
Buderim		-26.6844	153.0571	Queensland	Australia	28774		Australia/Brisbane
Uvarovo		51.9820	42.2617	Tambov Oblast	Russia	28771		Europe/Moscow
Šumperk	Sumperk	49.9653	16.9706	Olomouc Region	Czechia	28768	シュムペルク,順佩爾克,슘페르크	Europe/Prague
Simancas		40.4353	-3.6251	Madrid	Spain	28765		Europe/Madrid
Eagle Pass		28.7091	-100.4995	Texas	United States	28765		America/Chicago
Zighout Youcef		36.5331	6.7124	Constantine	Algeria	28764		Africa/Algiers
Zarzal		4.3958	-76.0711	Valle del Cauca Department	Colombia	28761		America/Bogota
Agawam		42.0695	-72.6148	Massachusetts	United States	28761	アガワム,阿加万,阿加萬	America/New_York
Gobernador Virasora		-28.0500	-56.0333	Corrientes	Argentina	28756		America/Argentina/Cordoba
Maddūr	Maddur	12.5828	77.0429	Karnataka	India	28754		Asia/Kolkata
Pilón	Pilon	19.9055	-77.3215	Granma Province	Cuba	28752		America/Havana
Longxing		30.1919	106.0588	Chongqing	China	28746	女儿碑,隆兴,隆兴镇	Asia/Shanghai
Osipovichi		53.3059	28.6287	Mogilev	Belarus	28745		Europe/Minsk
Utan		-6.1769	106.9467	Jakarta	Indonesia	28745		Asia/Jakarta
Nongstoin		25.5170	91.2648	Meghalaya	India	28742	ノングストイン,农斯多因,農格斯托伊恩,농스토인	Asia/Kolkata
Weatherford		32.7593	-97.7973	Texas	United States	28742		America/Chicago
Ituberá	Itubera	-13.7354	-39.1478	Bahia	Brazil	28740		America/Bahia
Czerwionka-Leszczyny		50.1501	18.6776	Silesia	Poland	28740		Europe/Warsaw
Chillán Viejo	Chillan Viejo	-36.6230	-72.1319	Ñuble	Chile	28735		America/Santiago
Moriki		12.8741	6.4875	Zamfara State	Nigeria	28735		Africa/Lagos
Rāikot	Raikot	30.6500	75.6000	Punjab	India	28734		Asia/Kolkata
West Elkridge		39.2071	-76.7269	Maryland	United States	28734		America/New_York
Makuhari		35.6500	140.0500	Chiba	Japan	28729	幕張	Asia/Tokyo
Ain el Hadjel		35.6700	3.8815	M'Sila	Algeria	28728		Africa/Algiers
Maiurno		13.4167	33.6667	Sennar	Sudan	28727		Africa/Khartoum
Pomasqui		-0.0542	-78.4538	Pichincha	Ecuador	28724		America/Guayaquil
Dinapur Cantonment		25.6362	85.0203	Bihar	India	28723		Asia/Kolkata
Tanuma		36.3667	139.5833	Tochigi	Japan	28723	田沼町	Asia/Tokyo
Jhālod	Jhalod	23.1010	74.1554	Gujarat	India	28720		Asia/Kolkata
Mill Park		-37.6667	145.0667	Victoria	Australia	28712		Australia/Melbourne
Shwe Lin Ban		16.8966	96.0680	Yangon	Myanmar	28711		Asia/Yangon
Köthen	Koethen	51.7518	11.9709	Saxony-Anhalt	Germany	28710	ケーテン,克滕,쾨텐	Europe/Berlin
La Sagrera		41.4227	2.1859	Catalonia	Spain	28710		Europe/Madrid
Partinico		38.0466	13.1179	Sicily	Italy	28708		Europe/Rome
Kuvandyk		51.4848	57.3579	Orenburg Oblast	Russia	28706	庫萬德克	Asia/Yekaterinburg
Karera		25.4581	78.1358	Madhya Pradesh	India	28705		Asia/Kolkata
Września	Wrzesnia	52.3251	17.5652	Greater Poland	Poland	28703	弗熱希尼亞	Europe/Warsaw
Sens		48.1974	3.2833	Bourgogne-Franche-Comté	France	28700		Europe/Paris
Cervia		44.2620	12.3481	Emilia-Romagna	Italy	28700	チェルヴィア	Europe/Rome
Pakwach		2.4634	31.4983	Northern Region	Uganda	28700		Africa/Kampala
East Chicago		41.6392	-87.4548	Indiana	United States	28699	イースト・シカゴ,东芝加哥,東芝加哥,이스트시카고	America/Chicago
Le Gosier		16.2062	-61.4931	Guadeloupe	Guadeloupe	28698		America/Guadeloupe
Beluru		3.9833	114.1000	Sarawak	Malaysia	28695		Asia/Kuching
Porto da Folha		-9.9172	-37.2783	Sergipe	Brazil	28693		America/Maceio
Santo Tomás	Santo Tomas	10.7577	-74.7545	Atlántico	Colombia	28693		America/Bogota
Sabaa Aiyoun		33.9033	-5.3687	Fes-Meknes	Morocco	28693		Africa/Casablanca
Murlīganj	Murliganj	25.8969	86.9958	Bihar	India	28691		Asia/Kolkata
Gusev		54.5922	22.1997	Kaliningrad Oblast	Russia	28690	グセフ,古謝夫,구세프	Europe/Kaliningrad
Laon		49.5631	3.6271	Hauts-de-France	France	28688	ラン,拉昂,랑	Europe/Paris
Itacaré	Itacare	-14.2789	-38.9958	Bahia	Brazil	28684		America/Bahia
Soron		27.8906	78.7462	Uttar Pradesh	India	28683		Asia/Kolkata
Mondragone		41.1140	13.8916	Campania	Italy	28683		Europe/Rome
Amphoe Sikhiu		14.8994	101.7083	Nakhon Ratchasima	Thailand	28681		Asia/Bangkok
Tecamachalco		18.8835	-97.7334	Puebla	Mexico	28679		America/Mexico_City
Santo Antônio do Sudoeste	Santo Antonio do Sudoeste	-26.0736	-53.7253	Paraná	Brazil	28673		America/Sao_Paulo
El Charco		2.4808	-78.1097	Nariño	Colombia	28673		America/Bogota
Bideford		51.0168	-4.2083	England	United Kingdom	28672		Europe/London
Rochester		51.3876	0.5055	England	United Kingdom	28671	ロチェスター,羅徹斯特,로체스터	Europe/London
Avola		36.9084	15.1394	Sicily	Italy	28666	アーヴォラ	Europe/Rome
Chaupimarca		-10.4070	-76.4617	Pasco	Peru	28666		America/Lima
Kibondo		-3.5864	30.7203	Kigoma	Tanzania	28666		Africa/Dar_es_Salaam
Yenişehir	Yenisehir	40.2644	29.6531	Bursa Province	Turkey	28656		Europe/Istanbul
Geislingen an der Steige		48.6242	9.8274	Baden-Wurttemberg	Germany	28655	坡道旁盖斯林根	Europe/Berlin
Redmond		44.2726	-121.1739	Oregon	United States	28654	レドモンド,雷德蒙德,雷德蒙德（俄勒冈州）,雷德蒙德（俄勒岡州）	America/Los_Angeles
Änew	AEnew	37.8875	58.5160	Ahal	Turkmenistan	28653	アエニュー	Asia/Ashgabat
Boukadir		36.0663	1.1260	Chlef	Algeria	28652		Africa/Algiers
Delfzijl		53.3300	6.9181	Groningen	The Netherlands	28649		Europe/Amsterdam
Partille		57.7395	12.1064	Västra Götaland	Sweden	28648		Europe/Stockholm
Mukher		18.7064	77.3679	Maharashtra	India	28647		Asia/Kolkata
Ceper		-7.6742	110.6789	Central Java	Indonesia	28646		Asia/Jakarta
Vandiyūr	Vandiyur	9.9092	78.1609	Tamil Nadu	India	28646		Asia/Kolkata
Chuk Yuen		22.3454	114.1933	Wong Tai Sin District	Hong Kong	28645	竹园,竹園	Asia/Hong_Kong
Alandi		18.6776	73.8987	Maharashtra	India	28645	阿兰迪,阿蘭迪	Asia/Kolkata
Bahār	Bahar	34.9072	48.4414	Hamadan Province	Iran	28645		Asia/Tehran
Nasirshahr		35.4921	51.1384	Tehran	Iran	28644		Asia/Tehran
Nasir Abaad		35.6102	51.1611	Tehran	Iran	28644		Asia/Tehran
Bah-Bah		8.6072	125.9144	Caraga	Philippines	28643		Asia/Manila
Jacksonville		34.8662	-92.1102	Arkansas	United States	28643	ジャクソンビル,傑克遜維爾,杰克逊维尔,잭슨빌	America/Chicago
Bignona		12.8103	-16.2264	Ziguinchor	Senegal	28642		Africa/Dakar
Socorro Mission Number 1 Colonia		31.6362	-106.2905	Texas	United States	28637		America/Denver
Târnăveni	Tarnaveni	46.3319	24.2966	Mureș County	Romania	28634	トゥルナヴェニ	Europe/Bucharest
Pabellón de Arteaga	Pabellon de Arteaga	22.1475	-102.2790	Aguascalientes	Mexico	28633		America/Mexico_City
Pattāmbi	Pattambi	10.8001	76.1841	Kerala	India	28632		Asia/Kolkata
Tekkali		18.6057	84.2355	Andhra Pradesh	India	28631		Asia/Kolkata
Giv'at Shmuel		32.0782	34.8486	Tel Aviv	Israel	28628		Asia/Jerusalem
Sue		33.5915	130.5042	Fukuoka	Japan	28628	須恵,須恵町	Asia/Tokyo
Horki		54.2861	30.9860	Mogilev	Belarus	28626	戈爾基	Europe/Minsk
Duliajan		27.3604	95.3181	Assam	India	28626		Asia/Kolkata
Duliajan Oil Town		27.3578	95.3141	Assam	India	28626		Asia/Kolkata
Marghera		45.4511	12.2239	Veneto	Italy	28622	馬格拉	Europe/Rome
Villa Consuelo		18.4833	-69.9000	Nacional	Dominican Republic	28621		America/Santo_Domingo
Carmona		37.4712	-5.6461	Andalusia	Spain	28620		Europe/Madrid
Camas		37.4020	-6.0331	Andalusia	Spain	28620	卡马斯	Europe/Madrid
Kombissiri		12.0688	-1.3364	Centre-Sud	Burkina Faso	28617	コンビッシリ	Africa/Ouagadougou
Manga		11.6650	-1.0698	Centre-Sud	Burkina Faso	28615	マンガ	Africa/Ouagadougou
Lambersart		50.6500	3.0333	Hauts-de-France	France	28613	ランブルサール,朗贝萨尔,랑브르사르	Europe/Paris
Ruidian		25.5317	98.4086	Yunnan	China	28612		Asia/Shanghai
Riihimäki	Riihimaeki	60.7377	24.7773	Kanta-Häme	Finland	28610	リーヒマキ,里希邁基,리히매키	Europe/Helsinki
Fray Bernardino de Sahagún	Fray Bernardino de Sahagun	19.7727	-98.5823	Hidalgo	Mexico	28609		America/Mexico_City
Gorlice		49.6556	21.1604	Lesser Poland	Poland	28609	戈爾利采	Europe/Warsaw
Bühl	Buehl	48.6968	8.1352	Baden-Wurttemberg	Germany	28608		Europe/Berlin
Anapu		-3.4722	-51.1978	Pará	Brazil	28607		America/Belem
Kopargo		9.8411	1.5423	Donga	Benin	28605		Africa/Porto-Novo
Kaman		39.3575	33.7239	Kırşehir	Turkey	28605	卡曼	Europe/Istanbul
Pandacaqui		15.1719	120.6546	Central Luzon	Philippines	28603		Asia/Manila
Kāraippudūr	Karaippudur	11.0567	77.3061	Tamil Nadu	India	28602		Asia/Kolkata
Norwood		42.1945	-71.1995	Massachusetts	United States	28602		America/New_York
Gangxia		22.5403	114.0614	Guangdong	China	28600	冈厦	Asia/Shanghai
Kyenjojo		0.6328	30.6214	Western Region	Uganda	28600		Africa/Kampala
Bom Jesus das Selvas		-4.4835	-46.8533	Maranhão	Brazil	28599		America/Fortaleza
Xizhou		24.2767	120.6892	Taiwan	Taiwan	28597	溪洲	Asia/Taipei
Nazaré	Nazare	-13.0350	-39.0144	Bahia	Brazil	28594		America/Bahia
Foça	Foca	38.6703	26.7566	İzmir Province	Turkey	28594		Europe/Istanbul
Ambikāpuram	Ambikapuram	10.7939	76.6530	Kerala	India	28592		Asia/Kolkata
Karasuk		53.7395	78.0439	Novosibirsk Oblast	Russia	28589	卡拉蘇克	Asia/Novosibirsk
Rancharia		-22.2292	-50.8931	São Paulo	Brazil	28588		America/Sao_Paulo
Richmond		-37.8182	145.0018	Victoria	Australia	28587		Australia/Melbourne
Sūryampālaiyam	Suryampalaiyam	11.4045	77.7123	Tamil Nadu	India	28585		Asia/Kolkata
Gerede		40.8008	32.1969	Bolu	Turkey	28582	蓋雷代	Europe/Istanbul
Buturlinovka		50.8262	40.5980	Voronezh Oblast	Russia	28581	布圖爾利諾夫卡,부투를리놉카	Europe/Moscow
Tula de Allende		20.0556	-99.3440	Hidalgo	Mexico	28577	圖拉鎮	America/Mexico_City
Delicias		40.3967	-3.6900	Madrid	Spain	28575		Europe/Madrid
Motipur		26.2527	85.1608	Bihar	India	28572		Asia/Kolkata
Kurunegala		7.4839	80.3683	North Western Province	Sri Lanka	28571	クルネーガラ,쿠루네갈라	Asia/Colombo
Isakogorka		64.4460	40.6531	Arkhangelskaya	Russia	28571		Europe/Moscow
Sanqu		29.6416	105.6216	Chongqing	China	28563	三驱,三驱镇,汪家坝	Asia/Shanghai
Toshbuloq		40.9162	71.5782	Namangan	Uzbekistan	28562		Asia/Tashkent
Qingshizui		37.4667	101.4333	Qinghai	China	28561	青石嘴,青石嘴镇	Asia/Shanghai
Ālangulam	Alangulam	8.8640	77.4994	Tamil Nadu	India	28558		Asia/Kolkata
Mouzaïa	Mouzaia	36.4669	2.6899	Blida	Algeria	28552		Africa/Algiers
Grarem		36.5161	6.3272	Mila	Algeria	28551		Africa/Algiers
El Copey		10.1503	-73.9614	Cesar Department	Colombia	28550		America/Bogota
Addanki		15.8106	79.9734	Andhra Pradesh	India	28547		Asia/Kolkata
Shipley		53.8333	-1.7667	England	United Kingdom	28544		Europe/London
Mangere East		-36.9659	174.8239	Auckland	New Zealand	28540		Pacific/Auckland
Northampton		42.3251	-72.6412	Massachusetts	United States	28540	ノーサンプトン,北安普敦	America/New_York
Englewood		40.8929	-73.9726	New Jersey	United States	28539	恩格尔伍德,엥글우드	America/New_York
Hammamet		35.4486	7.9518	Tébessa	Algeria	28536		Africa/Algiers
Bemetāra	Bemetara	21.7156	81.5342	Chhattisgarh	India	28536		Asia/Kolkata
Sept-Îles	Sept-Iles	50.2001	-66.3821	Quebec	Canada	28534		America/Toronto
Mühlheim am Main	Muehlheim am Main	50.1167	8.8333	Hesse	Germany	28534	ミュールハイム・アム・マイン,美因河畔米赫尔海姆	Europe/Berlin
Rūdehen	Rudehen	35.7334	51.9059	Tehran	Iran	28533		Asia/Tehran
Warstein		51.4449	8.3485	North Rhine-Westphalia	Germany	28532	瓦尔斯泰因	Europe/Berlin
Randudongkal		-7.0981	109.3243	Central Java	Indonesia	28532		Asia/Jakarta
Bulan		12.6714	123.8750	Bicol Region	Philippines	28529		Asia/Manila
Hiji		33.3708	131.5302	Oita	Japan	28524	日出,日出町	Asia/Tokyo
Bamba		10.3833	-7.1500	Gao	Mali	28524		Africa/Bamako
Formia		41.2563	13.6089	Lazio	Italy	28521	フォルミア	Europe/Rome
Nanga Eboko		4.6833	12.3667	Centre	Cameroon	28518		Africa/Douala
Cajati		-24.7361	-48.1228	São Paulo	Brazil	28515		America/Sao_Paulo
Honchō	Honcho	41.8944	140.6939	Hokkaido	Japan	28514	ほんちょう,ホンチョウ,本町	Asia/Tokyo
Sandanski		41.5667	23.2833	Blagoevgrad	Bulgaria	28510		Europe/Sofia
Zlatopil		49.3765	36.2185	Kharkiv	Ukraine	28510		Europe/Kyiv
Tainai		38.0646	139.4056	Niigata	Japan	28509	胎内	Asia/Tokyo
Lake Magdalene		28.0742	-82.4718	Florida	United States	28509		America/New_York
Carauari		-4.8828	-66.8958	Amazonas	Brazil	28508		America/Manaus
Milak		28.6103	79.1700	Uttar Pradesh	India	28505	ミラック,米拉克,밀락	Asia/Kolkata
Losal		27.4000	74.9167	Rajasthan	India	28504	洛萨尔,洛薩爾	Asia/Kolkata
Majayjay		14.1463	121.4729	Calabarzon	Philippines	28504		Asia/Manila
Kartaly		53.0596	60.6412	Chelyabinsk	Russia	28503	卡爾塔雷	Asia/Yekaterinburg
Tsushima		34.2063	129.2908	Nagasaki	Japan	28502	対馬,対馬市,對馬市,쓰시마 시	Asia/Tokyo
Sequeira		40.5536	-7.2259	Guarda	Portugal	28502		Europe/Lisbon
Hāyk’	Hayk'	11.3000	39.6833	Amhara	Ethiopia	28500		Africa/Addis_Ababa
Lamin		13.3522	-16.4339	North Bank	Gambia	28500		Africa/Banjul
Novobilychi		50.4761	30.3467	Kyiv City	Ukraine	28500		Europe/Kyiv
Longaví	Longavi	-35.9650	-71.6836	Maule Region	Chile	28499		America/Santiago
Alirajpur		22.3039	74.3557	Madhya Pradesh	India	28498	アリラジプール,阿利拉傑普爾,阿利拉杰普尔,알리야푸르	Asia/Kolkata
Sa Kaeo		13.8141	102.0722	Sa Kaeo	Thailand	28497	サケオ	Asia/Bangkok
Pārdi	Pardi	20.5087	72.9457	Gujarat	India	28495		Asia/Kolkata
Meissen		51.1616	13.4737	Saxony	Germany	28492	マイセン,迈森,마이센	Europe/Berlin
Kochubeyevskoye		44.6442	41.8453	Stavropol Kray	Russia	28491		Europe/Moscow
Al Khurmah		21.9115	42.0309	Mecca Region	Saudi Arabia	28491		Asia/Riyadh
Sumpango		14.6462	-90.7343	Sacatepéquez	Guatemala	28488		America/Guatemala
Esquel		-42.9115	-71.3195	Chubut	Argentina	28486	埃斯克爾	America/Argentina/Catamarca
Balapulang		-7.0486	109.1006	Central Java	Indonesia	28483		Asia/Jakarta
Unterschleißheim	Unterschleissheim	48.2804	11.5768	Bavaria	Germany	28482	下施莱斯海姆	Europe/Berlin
Perry Hall		39.4126	-76.4636	Maryland	United States	28474		America/New_York
Bearsden		55.9154	-4.3328	Scotland	United Kingdom	28470		Europe/London
Makutano		1.2588	35.0957	West Pokot County	Kenya	28469		Africa/Nairobi
Zhifeng		29.6544	105.7842	Chongqing	China	28467	智凤,智凤镇	Asia/Shanghai
Maryville		35.7565	-83.9705	Tennessee	United States	28464	메리빌	America/New_York
Horikiri		35.7458	139.8274	Tokyo	Japan	28463	堀切	Asia/Tokyo
Zheleznogorsk-Ilimskiy		56.5767	104.1297	Irkutsk Oblast	Russia	28456		Asia/Irkutsk
Bozyazı	Bozyazi	36.1082	32.9611	Mersin	Turkey	28456	博茲亞澤	Europe/Istanbul
Kinwat		19.6256	78.1987	Maharashtra	India	28454	キンワット,金瓦特,킨와트	Asia/Kolkata
Wood Green		51.6000	-0.1167	England	United Kingdom	28453	伍德格林	Europe/London
San Felipe		21.4788	-101.2158	Guanajuato	Mexico	28452		America/Mexico_City
Marapanim		-0.7175	-47.6997	Pará	Brazil	28450		America/Belem
Pasan		23.1649	81.9286	Madhya Pradesh	India	28447		Asia/Kolkata
Lālgola	Lalgola	24.4224	88.2524	West Bengal	India	28442		Asia/Kolkata
Goioerê	Goioere	-24.1847	-53.0275	Paraná	Brazil	28437		America/Sao_Paulo
Utraula		27.3193	82.4187	Uttar Pradesh	India	28437	乌特劳拉,烏特勞拉	Asia/Kolkata
Luwingu		-10.2621	29.9271	Northern Province	Zambia	28436		Africa/Lusaka
Ghazaouet		35.0958	-1.8577	Tlemcen	Algeria	28433		Africa/Algiers
Mananwala		31.5880	73.6893	Punjab	Pakistan	28432		Asia/Karachi
Baikunthpur		23.2621	82.5605	Chhattisgarh	India	28431		Asia/Kolkata
Nālūt	Nalut	31.8685	10.9812	Nalut	Libya	28431	ナルート	Africa/Tripoli
Jowai		25.4360	92.1913	Meghalaya	India	28430	ジョワイ,賈瓦伊,贾瓦伊,조와이	Asia/Kolkata
Ankazobe		-18.3167	47.1167	Analamanga	Madagascar	28430		Indian/Antananarivo
Khust		48.1719	23.2979	Zakarpattia	Ukraine	28424		Europe/Kyiv
Yangiqo‘rg‘on	Yangiqo`rg`on	41.1947	71.7238	Namangan	Uzbekistan	28422		Asia/Tashkent
Courtenay		49.6866	-124.9936	British Columbia	Canada	28420	考特尼	America/Vancouver
Oliva		38.9197	-0.1193	Valencia	Spain	28419		Europe/Madrid
Bushey		51.6432	-0.3605	England	United Kingdom	28416		Europe/London
Ochira		9.1348	76.5117	Kerala	India	28412		Asia/Kolkata
An Trạch	An Trach	9.0686	105.3958	Ca Mau	Vietnam	28412		Asia/Ho_Chi_Minh
Miracema		-21.4122	-42.1967	Rio de Janeiro	Brazil	28411		America/Sao_Paulo
Leppävaara	Leppaevaara	60.2128	24.8135	Uusimaa	Finland	28409		Europe/Helsinki
Rāpar	Rapar	23.5727	70.6472	Gujarat	India	28407		Asia/Kolkata
Ambodifotatra		-16.9833	49.8500	Analanjirofo	Madagascar	28406		Indian/Antananarivo
Hobart		41.5323	-87.2550	Indiana	United States	28404		America/Chicago
Massaguet		12.4755	15.4365	Hadjer-Lamis	Chad	28401		Africa/Ndjamena
Ölgii	OElgii	48.9683	89.9625	Bayan-Ölgii Province	Mongolia	28400	オルギー	Asia/Hovd
Ben Mehidi		36.7697	7.9064	El Tarf	Algeria	28398		Africa/Algiers
Terme		41.2092	36.9739	Samsun	Turkey	28397		Europe/Istanbul
Fresh Meadows		40.7348	-73.7935	New York	United States	28397		America/New_York
Jammu Cantonment		32.7044	74.8611	Jammu and Kashmir	India	28396		Asia/Kolkata
Chortkiv		49.0170	25.7981	Ternopil	Ukraine	28393	喬爾特基夫	Europe/Kyiv
Frankfort		38.2009	-84.8733	Kentucky	United States	28391	フランクフォート,法兰克福,프랭크퍼트	America/New_York
Bānswāda	Banswada	18.3773	77.8801	Telangana	India	28384		Asia/Kolkata
Agui		34.9350	136.9130	Aichi	Japan	28383	阿久比	Asia/Tokyo
Nanya		31.0843	108.0866	Chongqing	China	28382	南雅,南雅镇	Asia/Shanghai
Rich		32.2564	-4.5015	Drâa-Tafilalet	Morocco	28382		Africa/Casablanca
Conceição das Alagoas	Conceicao das Alagoas	-19.9147	-48.3883	Minas Gerais	Brazil	28381		America/Sao_Paulo
Mehlville		38.5084	-90.3229	Missouri	United States	28380		America/Chicago
Bang Bo District		13.5833	100.8167	Samut Prakan	Thailand	28376		Asia/Bangkok
Rufā‘a	Rufa'a	14.7597	33.3675	Al Jazirah	Sudan	28374		Africa/Khartoum
Neuburg an der Donau		48.7322	11.1871	Bavaria	Germany	28370	ノイブルク・アン・デア・ドナウ,纽因堡	Europe/Berlin
Hosadurga		13.7963	76.2841	Karnataka	India	28370	ホサドゥーガ,霍斯杜尔加,霍斯杜爾加,호사두르가	Asia/Kolkata
Majie		33.4594	104.9578	Gansu	China	28369	马街	Asia/Shanghai
Ramanayyapeta		16.9452	82.2385	Andhra Pradesh	India	28369		Asia/Kolkata
Trappes		48.7741	2.0178	Île-de-France	France	28367	トラップ,特拉普,트라프	Europe/Paris
Greer		34.9387	-82.2271	South Carolina	United States	28365	グリア,格里尔	America/New_York
Voúla	Voula	37.8422	23.7765	Attica	Greece	28364		Europe/Athens
Elburgon		-0.3004	35.8094	Nakuru County	Kenya	28359	エルブルゴン	Africa/Nairobi
Hutan Melintang		3.8766	100.9328	Perak	Malaysia	28357	半港	Asia/Kuala_Lumpur
Aioi		34.8036	134.4681	Hyōgo	Japan	28355	あいおいし,相生,相生市	Asia/Tokyo
Sant Pere de Ribes		41.2604	1.7739	Catalonia	Spain	28353		Europe/Madrid
Kungyangon		16.4426	96.0194	Yangon	Myanmar	28352		Asia/Yangon
San Donato Milanese		45.4105	9.2684	Lombardy	Italy	28351	サン・ドナート・ミラネーゼ	Europe/Rome
Gierłoż	Gierloz	54.0813	21.4955	Warmia-Masuria	Poland	28351		Europe/Warsaw
Yio Chu Kang		1.3911	103.8514		Singapore	28350	杨厝港	Asia/Singapore
Lansing		41.5648	-87.5389	Illinois	United States	28349	ランシング	America/Chicago
Harrison		40.9690	-73.7126	New York	United States	28348		America/New_York
Prata		-19.3072	-48.9242	Minas Gerais	Brazil	28342		America/Sao_Paulo
Narra		9.2688	118.4043	Mimaropa	Philippines	28342		Asia/Manila
Aiud		46.3101	23.7213	Alba County	Romania	28341	阿尤德	Europe/Bucharest
Passira		-7.9950	-35.5806	Pernambuco	Brazil	28340		America/Recife
Monterey		36.6002	-121.8947	California	United States	28338	モントレー,蒙特雷,몬터레이	America/Los_Angeles
Rodez		44.3526	2.5734	Occitanie	France	28337	ロデズ,ロデーズ,罗德兹,로데즈	Europe/Paris
Mīnjūr	Minjur	13.2795	80.2582	Tamil Nadu	India	28337		Asia/Kolkata
West Islip		40.7062	-73.3062	New York	United States	28335		America/New_York
Desert Hot Springs		33.9617	-116.5035	California	United States	28335	沙漠温泉	America/Los_Angeles
Geilenkirchen		50.9674	6.1176	North Rhine-Westphalia	Germany	28334	盖伦基兴	Europe/Berlin
Kpandu		6.9954	0.2931	Volta	Ghana	28334	クパンドゥ	Africa/Accra
Sonāmukhi	Sonamukhi	23.3052	87.4134	West Bengal	India	28334		Asia/Kolkata
Fukiage-fujimi		36.1000	139.4500	Saitama	Japan	28334	吹上富士見,吹上町	Asia/Tokyo
Zheshan		36.1488	118.9514	Shandong	China	28333		Asia/Shanghai
Kiến An	Kien An	10.5667	105.3667	An Giang	Vietnam	28333		Asia/Ho_Chi_Minh
Kukshi		22.2068	74.7579	Madhya Pradesh	India	28331		Asia/Kolkata
Zeitz		51.0496	12.1369	Saxony-Anhalt	Germany	28328	蔡茨	Europe/Berlin
Kansad		21.0747	72.8789	Gujarat	India	28327		Asia/Kolkata
American Fork		40.3769	-111.7958	Utah	United States	28326	アメリカン・フォーク,亞美利加岐,亞美利加福克	America/Denver
Rendsburg		54.3018	9.6717	Schleswig-Holstein	Germany	28323	伦茨堡	Europe/Berlin
Mytilene		39.1077	26.5553	North Aegean	Greece	28322	ミティリーニ,米蒂利尼,미틸레네	Europe/Athens
Saky		45.1342	33.6000	Crimea	Ukraine	28322	サキ,薩基	Europe/Simferopol
Ippy		6.2679	21.2247	Ouaka	Central African Republic	28319		Africa/Bangui
Bergerac		44.8516	0.4817	New Aquitaine	France	28317		Europe/Paris
Kālāvad	Kalavad	22.2079	70.3834	Gujarat	India	28314		Asia/Kolkata
Tomilino		55.6562	37.9471	Moscow Oblast	Russia	28310	トミリノ,托米利诺	Europe/Moscow
Zürich (Kreis 9) / Altstetten	Zuerich (Kreis 9) / Altstetten	47.3895	8.4853	Zurich	Switzerland	28307		Europe/Zurich
Higashikagawa		34.2102	134.3365	Kagawa	Japan	28305	東かがわ	Asia/Tokyo
Olindina		-11.3667	-38.3333	Bahia	Brazil	28304		America/Bahia
Novyi Rozdil		49.4714	24.1335	Lviv	Ukraine	28304		Europe/Kyiv
Jashpur Nagar		22.8878	84.1386	Chhattisgarh	India	28301		Asia/Kolkata
Arapoti		-24.1578	-49.8267	Paraná	Brazil	28300		America/Sao_Paulo
